126,foster,Does the POLICE use a speed camera? I think that will increase security.,"Používá POLICE rychlokameru? Myslím, že to zvýší bezpečnost.",3
53,keyword,"Please don't call the bell if you're in front of the house, call me on the phone.","Prosím, nevolej mi, když budeš před domem, zavolej mi.",3
465,keyword,I teach my son English at home with the Learning Time with Timmy series on Youtube. Do you offer more these videos?,Učím svého syna anglicky doma s Timmym seriálem o Youtube. Nabízíte více těchto videí?,3
184,keyword,I have a specific problem with residence status in the Czech Republic. Could you help me?,Mám konkrétní problém s pobytem v České republice. Můžete mi pomoct?,5
121,keyword,Is the city considering cancelling New Year's fireworks?,Zvažuje město zrušení novoročního ohňostroje,5
30,speaker,"Since I have gluten intolerance, I'd like to order a gluten-free breakfast.","Jelikož nesnáším lepek, ráda bych si objednala bezlepkovou snídani.",4
435,speaker,I am interested in your event market pricing dynamics for the machine learning age. Can you register me please?,"Zajímám se o vaši tržní dynamiku pro strojové vzdělávání. Můžeš mě zaregistrovat, prosím?",4
462,hostess,"My driver license expires soon, but I did not receive a renewal notice in the mail. What can I do?","Brzy mi vyprší řidičák, ale neobnovili mi ho.",3
389,hostess,My father is hospitalized in a closed pychiatric ward. Can you help him through the discharge procedures with the hospital psychiatric committee?,Můj otec je hospitalizován na uzavřeném pychiatrickém oddělení. Pomůžete mu s propuštěním pro,2
129,hostess,I have atopic dermatitis. Do you use eco friendly washing powder/gel?,Mám atopickou,1
370,legend,Do online courses begin and end at different times than regular on-campus courses?,Začínají a končí on-line kurzy v jinou dobu než běžné on-line kurzy?,5
328,legend,Which languages are spoken at reception? Is it open 24 hours?,Které jazyky se mluví na recepci? Je otevřeno 24 hodin?,4
209,legend,Is it possible to use heat cost allocators on panel radiators?,Je možné použít alokaci nákladů na teplo na panelové radiátory,5
250,legend,What kind of communication should I expect from the Interpol after I submit my request?,"Jakou komunikaci mám očekávat od Interpolu poté, co podám žádost",5
126,legend,Does the city consider buying a speed camera? I think it would increase the security of citizens.,"Zvažuje město koupit rychlokameru? Myslím, že by to zvýšilo bezpečnost občanů.",4
363,blowing,What shall I do if I discover that I am fraudently married to someone that I do not know?,"Co mám dělat, když zjistím, že jsem podvodně vdaná za někoho, koho neznám?",5
368,blowing,I would like to rent a car through the hotel and a room with a bathtub?,Chtěl bych pronajmout auto přes hotel a pokoj s vanou?,4
298,blowing,Is there any WiFi on the trains?,Je ve vlacích WiFi?,5
194,blowing,Do you offer some products for baptism?,Nabízíte nějaké produkty na křest?,5
483,blowing,Can I download the application and mail to ComEd instead of using the online tool?,Mohu si aplikaci a poštu stáhnout do aplikace ComEd místo on-line nástroje?,3
184,romaine,I have a specific problem with residence status in the Czech Republic. Could you help me?,Mám specifický problém s pobytovým statusem v České republice. Můžete mi pomoct?,5
121,romaine,Is the city thinking about cancelling the New Year's fireworks?,Přemýšlí město o zrušení novoročního ohňostroje?,5
322,romaine,How do I apply for a new or replacement Social Security card?,Jak mohu požádat o nový nebo náhradní průkaz sociálního zabezpečení?,5
465,romaine,"I teach my son English at home using the ""Learning Time with Timmy"" series on YouTube. Do you offer more these videos?","Učím svého syna angličtinu doma pomocí série ""Learning Time with Timmy"" na YouTube. Nabízíte více těchto videí?",5
327,romaine,"I want to come personally to your office, what documents do I need to have with me if my ID card is expired?","Chci osobně přijít do vaší kanceláře, jaké dokumenty bych měl mít, kdyby mi vypršela občanka?",5
438,strain,I am interested in Technogym Bike. could you send me a  price?,Zajímá mě Technogym Bike. Můžete mi poslat cenu?,5
369,strain,What are the admissions and visa requirements for international the undergraduate students?,Jaké jsou přijímací a vízové požadavky pro mezinárodní vysokoškolské studenty?,5
170,strain,"your company specialize in the production of special hot-rolled sections of structural, free-cutting, alloyed and stainless steel. I would like to know more information about it.","Vaše společnost se specializuje na výrobu speciálních válcovaných úseků strukturální, řezné, slitované a nerezavějící oceli za tepla. Rád bych o tom věděl víc.",5
30,strain,"I'd like to order a gluten-free breakfast, I have gluten introlerance. ","Rád bych si objednal bezlepkovou snídani, mám lepkovou introleranci.",5
435,strain,I am intereted in your event market pricing dynamics for the machine learning age. Could I register?,Zajímám se o vaši tržní dynamiku ve vašem strojovém věku. Můžu se zaregistrovat?,5
327,speaker,I want to come in person to your office. What document do I need to have with me if my ID card is expired?,"Chci přijít osobně do vaší kanceláře. Jaký doklad musím mít u sebe, když mi vyprší platnost občanského průkazu?",5
121,speaker,Is the city considering to cancel the New Year fireworks?,Zvažuje město zrušit novoroční ohňostroj?,5
184,speaker,I have a specific problem with residence status in the Czech Republic. Could you help me?,Mám specifický problém s pobytovým statusem v České republice. Můžete mi pomoct?,5
322,speaker,How can I apply for a new or replacement Social Security number card?,Jak mohu požádat o novou nebo náhradní kartu sociálního zabezpečení?,5
465,speaker,I teach my son English at home in the learning time with Timmy series from Youtube. Do you offer more videos like this?,Já učím svého syna anglicky doma v době učení s Timmym z Youtube. Nabízíte víc takových videí?,4
392,speaker,I want to visit someone in the hospital. Are there any restrictions for visitors?,Chci někoho navštívit v nemocnici. Jsou nějaká omezení pro návštěvníky?,5
483,strain,can the application be downloaded and mailed to ComED instead of using the online tool?,Lze aplikaci namísto online nástroje stáhnout a odeslat do ComED?,5
21,strain,"I am a student, can I get discount?","Jsem student, můžu dostat slevu?",5
363,strain,What do I do if I discover that I am fraudulently married to someone that I do not know? ,"Co mám dělat, když zjistím, že jsem podvodně vdaná za někoho, koho neznám?",5
368,strain,I would like to rent a car through the hotel and a room with a bath tub.,Chtěl bych si pronajmout auto přes hotel a pokoj s vanou,5
7,blowing,"Be careful, it's fragile. Kindly make sure to pack with care. Thank You","Opatrně, je to křehké. Laskavě se ujistěte, že balíte opatrně. Děkuji.",4
127,blowing,Water tank,Vodní nádrž,5
370,blowing,Do online courses begin and end at different times when compared to the regular on-campus courses?,Začínají a končí on-line kurzy v různou dobu ve srovnání s běžnými on-line kurzy?,5
250,blowing,What kind of communication should I be expecting from the INTERPOL after I submit my request?,"Jaký druh komunikace mám očekávat od INTERPOLu poté, co předložím m",3
126,blowing,Does the city consider buying a speed camera? I think that would increase the security of citizens.,"Uvažuje město o koupi rychlokamery? Myslím, že by to zvýšilo bezpečnost občanů.",5
328,blowing,Which languages are spoken at reception? Is it open for 24 hours?,Kterými jazyky se mluví na recepci? Je otevřeno 24 hodin,5
194,hostess,Do you offer some products for baptism?,Nabízíte nějaké produkty ke křtu?,5
298,hostess,Is there wifi on the trains?,Je ve vlacích ženuška?,1
483,hostess,can the application be downloaded and mailed to ComEd instead of using the online tool?,lze aplikaci stáhnout a odeslat na ComEd místo online,4
302,hostess,why do you have so many pop-up ads?,proč máte tolik vyskakovacích reklam,5
363,hostess,What do I do if I discover that I am fradulently married to someone that I do not know?,"Co mám dělat, když zjistím, že jsem vdaná za někoho jiného?",3
7,romaine,"Be careful, it's fragile. Pack with care. Thank you.","Opatrně, je to křehké. Sbal si věci opatrně. Děkuji.",4
126,romaine,Does the city consider buying a speed camera? I think that would increse the security of citizens.,"Zvažuje město koupit rychlokameru? Myslím, že by to ohrozilo bezpečnost citů.",2
250,romaine,What kind of communication should I expect from the INTERPOL after I submit my request? ,Jakou komunikaci mám očekávat od INTERPOL po podání své žádosti?,5
328,romaine,Which languages are spoken at reception? Is it open 24 hours?,Kterými jazyky se mluví na recepci? Je otevřeno 24 hodin?,5
132,foster,"Hi, I want to book a room big enough and with good view. Do you have one?","Ahoj, chci si zamluvit pokoj dost velký a s dobrým výhledem. Máte nějaký?",4
167,foster,I'm planning fo a trip. could  please suggest me spectacular places in Prag?,Plánuji výlet. Mohl byste mi prosím navrhnout velkolepá místa v Pragu?,4
75,foster,I want to participate in a charity event but I dont know who can I contact?,"Chci se zúčastnit charitativní akce, ale nevím, koho můžu kontaktovat?",5
82,foster,How can I take construction waste?,Jak můžu brát stavební odpad?,4
267,foster,What about information or advice on health risks when I am in an another country?,"Co informace nebo rady o zdravotních rizicích, když jsem v jiné zemi?",4
379,foster,What rules and restrict there are in the court of human rights? ,Jaká pravidla a omezení existují u soudu pro lidská práva?,5
173,foster,What kind of clothes there are for women?,Co je to za oblečení pro ženy?,3
438,romaine,I am interested in Technogym Bike. Could you send me its price?,Zajímám se o Technogym Bike. Můžete mi poslat jeho cenu?,5
282,romaine,I am very satisfied with this coffee maschine. I bought it 5 months ago. I use it every day 3 times. So far it is working perfect.,Jsem spokojený s tou kávovou maskínou. Koupil jsem ho před pěti měsíci. Používám ho každý den třikrát. Zatím to funguje perfektně.,3
268,romaine,I would like to have a Brazilian band playing music and red rose - if possible.,Chtěl bych mít brazilskou kapelu hrající hudbu a rudou růži - pokud možno,5
170,romaine,"Your company specialize in the production of special hot-rolled sections of structural, free-cutting, alloyed and stainless steel. I would like to know more information about it.","Vaše společnost se specializuje na produkci speciálního válcovaného folla ze strukturálních, řezných, legovaných a nerezavějící oceli. Rád bych o tom věděl víc.",4
369,romaine,What are the admissions and visa requirements for international bachelor students?,Jaké jsou přijímací a vízové požadavky pro mezinárodní studenty se svobodou?,4
435,romaine,I am interested in your event 'market pricing dynamics for the machine learning age'. could I register?,"Zajímá mě vaše akce ""tržní cenová dynamika pro věk strojového učení"".",5
53,hostess,"Please do not ring the bell when you are in front of the house, call me on the cell phone.","Prosím, nezvoňte na zvonek, když stojíte před",3
392,hostess,"I would like to visit someone in the hospital, are there any restrictions for visitors?","Rád bych někoho navštívil v nemocnici, jsou nějaká omezení pro návštěvníky?",5
322,hostess,How do I apply for a new or replacement Social security number card?,Jak mám zažádat o novou nebo náhradní kartu s číslem sociálního pojištění?,5
